"year","actual_west_germany","synthetic_west_germany","gap"
1960,4233.17756029076,3913.60838349927,319.569176791489
1961,4370.47993303173,4098.98218638021,271.497746651517
1962,4520.73481891213,4238.85783933568,281.876979576443
1963,4604.28269191369,4389.16198268079,215.120709232905
1964,4861.34547980023,4628.34824586684,232.997233933389
1965,5064.78382225846,4780.19225180739,284.591570451069
1966,5159.03754570493,4996.44689504459,162.590650660341
1967,5131.20078137952,5157.2301301724,-26.0293487928793
1968,5392.63479341245,5403.23738752989,-10.6025941174439
1969,5739.26872722445,5709.20012792502,30.0685992994313
1970,5970.81798118641,5921.52760007349,49.2903811129199
1971,6092.98713058903,6127.19029836374,-34.2031677747073
1972,6317.17270540082,6409.69235789966,-92.5196524988423
1973,6586.13284241297,6683.80582748003,-97.6729850670654
1974,6636.60749741759,6758.69210775748,-122.084610339891
1975,6603,6647.70069224551,-44.7006922455075
1976,6963.2863831881,6854.94224672806,108.344136460037
1977,7211.59225585585,7119.4030200637,92.1892357921588
1978,7437.59031952658,7233.78383388393,203.806485642649
1979,7741.91117399394,7513.02934590072,228.881828093229
1980,7824.95699380141,7640.72659129141,184.230402510004
1981,7851.48561881272,7702.97095876993,148.514660042793
1982,7826.07604003725,7725.330436436,100.745603601254
1983,7976.68845138736,7919.1962433772,57.4922080101669
1984,8235.06080402899,8107.64016616346,127.42063786553
1985,8448.11476952305,8358.1295250331,89.9852444899461
1986,8635.2770282415,8541.91519729153,93.3618309499689
1987,8754.58615724735,8709.91937724326,44.6667800040887
1988,9024.22712928248,9024.13960804144,0.0875212410428503
1989,9283.20612262065,9344.10324321355,-60.8971205929047
1990,9587.13057430543,9632.611856247,-45.4812819415656
1991,9947.59783901102,9731.19079090626,216.40704810476
1992,9972.90979279986,9796.76940013631,176.140392663547
1993,9681.82232422825,9776.67934600173,-94.8570217734796
1994,9795.72611627803,9936.23827944235,-140.512163164325
1995,9846.35002385566,10119.5625850114,-273.212561155768
1996,9896.97393143334,10324.2775492866,-427.303617853286
1997,10061.5016310608,10536.7173250097,-475.215693948976
1998,10289.3092151603,10778.9533157585,-489.644100598249
1999,10491.8048454709,11039.8472237806,-548.042378309696
2000,10795.5482909369,11368.7693179953,-573.22102705844
2001,10960.0759905643,11443.4227698893,-483.346779325058
2002,10884.1401291978,11481.9086241609,-597.768494963115
2003,10795.5482909369,11561.0431693884,-765.494878451498
