"year","actual_west_germany","synthetic_west_germany","gap"
1960,5504.50625713681,5059.06226119415,445.443995942665
1961,5683.04395349096,5353.52886921421,329.515084276748
1962,5878.42412541014,5521.98366712626,356.440458283883
1963,5987.06350638523,5726.38933839878,260.674167986447
1964,6321.32865455003,6037.22200068013,284.106653869897
1965,6585.86460019695,6196.42842691312,389.436173283834
1966,6708.42506525665,6471.905953456,236.519111800652
1967,6672.22822701272,6691.8219024871,-19.5936754743761
1968,7012.17738685019,7013.47480572208,-1.29741887189175
1969,7462.91412785121,7445.07814432865,17.835983522561
1970,7764.00339214879,7757.36032360863,6.64306854015558
1971,7922.86298113084,8038.54784726264,-115.684866131805
1972,8214.37706995316,8413.03195859409,-198.654888640927
1973,8564.11263762494,8759.2179238699,-195.105286244958
1974,8629.7460891735,8860.93508954307,-231.189000369572
1975,8586.04542290399,8673.44936326031,-87.4039403563147
1976,9054.53478399847,8900.97085267016,153.563931328308
1977,9377.41309711359,9248.67954581084,128.733551302756
1978,9671.28401035987,9367.07037370083,304.213636659037
1979,10067,9752.1047359546,314.895264045397
1980,10174.9865486974,9973.58142308842,201.405125609013
1981,10209.4823807971,10071.4148388887,138.067541908413
1982,10176.4416724005,10133.3093725742,43.1322998262713
1983,10372.2867435962,10364.8080630001,7.47868059608118
1984,10708.2547514416,10576.4452579464,131.809493495273
1985,10985.2941313087,10913.4815429857,71.8125883229222
1986,11228.6658797275,11144.824272361,83.8416073665794
1987,11383.8065129263,11361.8375706023,21.9689423239506
1988,11734.4273873424,11782.9455710343,-48.5181836919
1989,12071.1842252009,12213.1766587611,-141.992433560188
1990,12466.3847624259,12619.3182838451,-152.933521419176
1991,12935.1093282645,12756.3178140228,178.791514241677
1992,12968.0230924585,12805.8264637215,162.196628737038
1993,12589.5148042268,12743.6243058317,-154.109501604831
1994,12737.6267431001,12917.7915176903,-180.164774590154
1995,12803.4542714882,13140.4208618134,-336.966590325208
1996,12869.2817998763,13378.9773464928,-509.695546616476
1997,13083.2212671377,13618.669054692,-535.447787554283
1998,13379.4451448842,13888.027251399,-508.582106514737
1999,13642.7552584367,14164.4851419787,-521.729883542002
2000,14037.7204287653,14584.7201396076,-546.999710842316
2001,14251.6598960267,14683.3292285277,-431.669332500944
2002,14152.9186034446,14718.63857493,-565.719971485418
2003,14037.7204287653,14799.6412294726,-761.920800707241
