"index","country","year","gdp","infrate","trade","schooling","invest60","invest70","invest80","industry"
1,"USA",1960,71.1157496750817,NA,9.69318103790283,43.7999992370605,NA,NA,NA,NA
1,"USA",1961,71.580481272892,1.07518196105957,9.44465446472168,NA,NA,NA,NA,NA
1,"USA",1962,74.7351423732819,1.11607098579407,9.42932415008545,NA,NA,NA,NA,NA
1,"USA",1963,76.8540033870269,1.21412801742554,9.47070598602295,NA,NA,NA,NA,NA
1,"USA",1964,80.1858926391241,1.30861496925354,9.72587871551514,NA,NA,NA,NA,NA
1,"USA",1965,84.2424481115356,1.66846096515656,9.7303466796875,43.7999992370605,NA,NA,NA,NA
1,"USA",1966,88.7282895514159,2.9909999370575,10.0975923538208,NA,NA,NA,NA,NA
1,"USA",1967,89.9610098066244,2.7756359577179,10.2081022262573,NA,NA,NA,NA,NA
1,"USA",1968,93.3047142688354,4.2177209854126,10.593936920166,NA,NA,NA,NA,NA
1,"USA",1969,95.2896695679571,5.41470098495483,10.6356334686279,NA,NA,NA,NA,NA
1,"USA",1970,94.3562679689654,5.89529609680176,11.3886413574219,44.4000015258789,NA,NA,NA,NA
1,"USA",1971,96.0734118388405,4.2559289932251,11.3675756454468,NA,NA,NA,NA,34.5086288452148
1,"USA",1972,100.090583277539,3.30561494827271,11.9671583175659,NA,NA,NA,NA,34.4442901611328
1,"USA",1973,104.769406482612,6.22006416320801,13.7135648727417,NA,NA,NA,NA,34.3752098083496
1,"USA",1974,103.52487101729,11.0352602005005,17.3161354064941,NA,NA,NA,NA,34.036060333252
1,"USA",1975,102.225197904769,9.13193035125732,16.3796901702881,42.5999984741211,NA,NA,NA,33.2256698608398
1,"USA",1976,106.565318419913,5.73702716827393,16.8736591339111,NA,NA,NA,NA,33.7608489990234
1,"USA",1977,110.279232799023,6.48646020889282,17.2205905914307,NA,NA,NA,NA,34.2646408081055
1,"USA",1978,115.340081131109,7.64746379852295,17.8061904907227,NA,NA,NA,NA,34.0372314453125
1,"USA",1979,117.951242566264,11.2660398483276,19.2805461883545,NA,NA,NA,NA,33.6264801025391
1,"USA",1980,116.620062226773,13.5093698501587,21.081579208374,62.9000015258789,0.238839998841286,0.245680004358292,22.3759994506836,33.5143890380859
1,"USA",1981,118.37265172699,10.3155298233032,20.3632411956787,NA,NA,NA,NA,34.0882797241211
1,"USA",1982,115.040762474893,6.16061592102051,18.4716205596924,NA,NA,NA,NA,32.9096908569336
1,"USA",1983,118.77436887086,3.21243500709534,17.6243076324463,NA,NA,NA,NA,31.4972190856934
1,"USA",1984,126.328226536962,4.31726884841919,18.5770130157471,NA,NA,NA,NA,31.8727798461914
1,"USA",1985,130.057894529558,3.56111598014832,17.6424083709717,57.4000015258789,NA,NA,NA,30.8645191192627
1,"USA",1986,133.314954117601,1.85873603820801,17.9541244506836,NA,NA,NA,NA,29.4432601928711
1,"USA",1987,136.780749084321,3.74087595939636,19.1161861419678,NA,NA,NA,NA,29.1997299194336
1,"USA",1988,141.242960103974,4.00908803939819,20.3308181762695,NA,NA,NA,NA,29.6064891815186
1,"USA",1989,144.759954314521,4.82700300216675,20.7302932739258,NA,NA,NA,NA,28.6190395355225
1,"USA",1990,145.650033476429,5.39795589447021,21.1879501342773,44.4000015258789,NA,NA,NA,27.85032081604
1,"USA",1991,143.60977368868,4.23496389389038,21.2663497924805,NA,NA,NA,NA,26.620059967041
1,"USA",1992,146.66731926287,3.0288200378418,21.5422096252441,NA,NA,NA,NA,25.7284297943115
1,"USA",1993,148.720157407516,2.95165705680847,21.5576496124268,NA,NA,NA,NA,25.6100101470947
1,"USA",1994,152.838722271642,2.60744190216064,22.6182193756104,NA,NA,NA,NA,26.082950592041
1,"USA",1995,155.136171877706,2.805419921875,24.2739791870117,44.5999984741211,NA,NA,NA,26.2928504943848
1,"USA",1996,159.161714904243,2.93120408058167,24.5824699401855,NA,NA,NA,NA,25.785400390625
1,"USA",1997,164.32070548482,2.33769011497498,25.5915393829346,NA,NA,NA,NA,25.3842906951904
1,"USA",1998,169.637895400321,1.55227899551392,24.6905689239502,NA,NA,NA,NA,25.0188407897949
1,"USA",1999,175.557672510029,2.18802690505981,NA,NA,NA,NA,NA,24.7250499725342
1,"USA",2000,180.719430106293,3.37685704231262,NA,39.5999984741211,NA,NA,NA,24.443489074707
1,"USA",2001,180.686105919246,2.82617092132568,NA,NA,NA,NA,NA,23.0485801696777
1,"USA",2002,182.215335715144,1.58603203296661,NA,NA,NA,NA,NA,NA
1,"USA",2003,185.727207558345,2.27009510993958,NA,NA,NA,NA,NA,NA
2,"UK",1960,54.2711984561459,NA,43.2554702758789,24.5,NA,NA,NA,NA
2,"UK",1961,55.6023787956363,3.57941794395447,41.5332412719727,NA,NA,NA,NA,NA
2,"UK",1962,55.6535780394628,4.10367202758789,40.4046325683594,NA,NA,NA,NA,NA
2,"UK",1963,57.4337363632783,2.07468891143799,40.4065856933594,NA,NA,NA,NA,NA
2,"UK",1964,60.0645898152889,3.21138191223145,40.5187644958496,NA,NA,NA,NA,NA
2,"UK",1965,61.2224804064432,4.80504083633423,39.2253379821777,26.5,NA,NA,NA,NA
2,"UK",1966,62.0574219211532,3.90830492973328,38.9646339416504,NA,NA,NA,NA,NA
2,"UK",1967,63.0853452010555,2.42314600944519,39.3131866455078,NA,NA,NA,NA,NA
2,"UK",1968,65.3499271395376,4.73163795471191,43.6651306152344,NA,NA,NA,NA,NA
2,"UK",1969,66.2439447048167,5.46190214157104,44.0389823913574,NA,NA,NA,NA,NA
2,"UK",1970,67.5908786577921,6.36189317703247,45.2477378845215,28.8999996185303,NA,NA,NA,NA
2,"UK",1971,68.6857547950061,9.40787506103516,44.9333992004395,NA,NA,NA,NA,43.0785903930664
2,"UK",1972,70.8991374896617,7.08791208267212,43.5590438842773,NA,NA,NA,NA,42.5600814819336
2,"UK",1973,75.4913158205663,9.20985126495361,49.803581237793,NA,NA,NA,NA,42.1353988647461
2,"UK",1974,74.4476389271789,15.9032201766968,60.9621200561523,NA,NA,NA,NA,41.6237487792969
2,"UK",1975,74.3728092631247,24.2350807189941,53.5620613098145,31,NA,NA,NA,40.4881782531738
2,"UK",1976,76.0545075026584,16.5325508117676,58.1697883605957,NA,NA,NA,NA,41.0899200439453
2,"UK",1977,77.7440825489347,15.8819799423218,59.4204177856445,NA,NA,NA,NA,41.3304100036621
2,"UK",1978,80.5324721357962,8.21596240997314,55.6567916870117,NA,NA,NA,NA,41.4658088684082
2,"UK",1979,82.6592099562837,13.4657096862793,55.6903533935547,NA,NA,NA,NA,41.8238716125488
2,"UK",1980,81.178370288685,17.9705905914307,52.3268737792969,32.9000015258789,0.200800001621246,0.226019993424416,17.5879993438721,42.3462982177734
2,"UK",1981,80.0244181009019,11.8798303604126,50.5142097473145,NA,NA,NA,NA,41.894660949707
2,"UK",1982,81.3280296167933,8.5905294418335,50.7524070739746,NA,NA,NA,NA,41.4916915893555
2,"UK",1983,84.147926430625,4.607017993927,52.0913009643555,NA,NA,NA,NA,40.9014511108398
2,"UK",1984,86.1289433263755,4.95340919494629,57.0043296813965,NA,NA,NA,NA,40.3823585510254
2,"UK",1985,88.9252097199795,6.06542110443115,56.6223640441895,35.7000007629395,NA,NA,NA,39.7627792358398
2,"UK",1986,92.5446024181797,3.42761492729187,52.056396484375,NA,NA,NA,NA,39.1343383789062
2,"UK",1987,96.6326651175613,4.14891815185547,51.936164855957,NA,NA,NA,NA,38.0305213928223
2,"UK",1988,101.134260170927,4.9079761505127,49.6491813659668,NA,NA,NA,NA,37.2129898071289
2,"UK",1989,103.044385805994,7.79727077484131,51.6456298828125,NA,NA,NA,NA,36.6296691894531
2,"UK",1990,103.142845890276,9.47558784484863,51.4674606323242,38.5,NA,NA,NA,35.1742401123047
2,"UK",1991,101.579350081164,5.85398101806641,48.2093811035156,NA,NA,NA,NA,33.127010345459
2,"UK",1992,101.572150320963,3.73260092735291,49.3497581481934,NA,NA,NA,NA,31.889669418335
2,"UK",1993,103.774337229284,1.56447398662567,52.5936317443848,NA,NA,NA,NA,31.2709293365479
2,"UK",1994,107.429966370075,2.47644996643066,54.2577590942383,NA,NA,NA,NA,31.6933307647705
2,"UK",1995,109.728706165876,3.4109959602356,57.8968391418457,39.9000015258789,NA,NA,NA,31.9964809417725
2,"UK",1996,112.135198452473,2.44870591163635,59.8495788574219,NA,NA,NA,NA,31.867259979248
2,"UK",1997,115.236752469487,3.13233304023743,57.8405303955078,NA,NA,NA,NA,31.0741291046143
2,"UK",1998,118.456872592573,3.41816997528076,55.9890632629395,NA,NA,NA,NA,29.4609203338623
2,"UK",1999,121.824805000072,1.55538499355316,NA,NA,NA,NA,NA,28.5987701416016
2,"UK",2000,125.816377218075,2.92709994316101,NA,39.0999984741211,NA,NA,NA,28.4766101837158
